sample_id,caption_a,caption_b,expected,winner_source,image_description,image_uncanny_description
1269b682638bb85c70b5abdf5b58a4c2,O.K. I'm at the window. To the right? Your right or my right?,And just what might these 'severe penalties for late payment' be?,A,official_winner,A monster hangs on the side of a building as a man talks on the phone from the inside. The man seems relatively calm as he holds a glass of wine.,People who see monsters would not be as calm. They would run away from it.
3fc80bccbeaa80e7a661154a894a240f,We never should have applauded.,I forgot how much I miss Sea World.,A,crowd_winner,Two men are on a small island. The island next door is made of dolphins.,The dolphins are forming an island. Dolphins cannot line up like that.
f15f9a2c6824f51813513a4fcf74c7db,He could have just written his name on his yogurt.,The last 5 pounds are always the toughest.,A,official_winner,"This takes place in a kitchen where everything is locked up tight, including the refrigerator and cupboards. There are traps and spikes covering the floor. Two people look on with inquisitive expressions.",People do not lock and set up traps in their kitchen.
a10e8c6d1ecd6694560517802bfb4f52,"Or, I could teach you how to fish.",Ted's blind date was not what he imagined.,A,official_winner,A man is sitting at a table in a restaurant and looking at his plate. The fish seems to be alive and is looking up at the man.,The fish is still alive while being served in the restaurant. It also looks like the fish may be speaking to the man.
cdda846ba8e5f1e06ece0cb6e6cb4598,The boss says to count all the legal votes.,They found out we've been fleecing them.,B,official_winner,A bunch of sheep are standing in a field. There are two wolves in suits nearby.,The animals are standing upright like humans.
c6751e56027cb7237f955b3a32f1b413,You should see how excited he gets when I pick him up at baggage claim.,I probably shouldn't have said they could tag along if they wanted to.,A,official_winner,Two women are walking through an airport. They have their babies stored in their luggage.,Babies are usually put in strollers.
72ea5914c2d86fa58afd3a4f82923763,She's the only surviving wife of Henry the VIII.,"It's a bit formal for just going to the bakery, isn't it?",A,official_winner,"Two men stand in a medieval country setting.  Walking past them is a third person, a woman with a large circular object around her neck",It's unusual to see people wearing clothing of such large size around the neck
dd96234e1d77ebbf9b2dc9a4fbb2ad58,"Love visiting him, hate walking in graveyards.",I can tell you exactly what he was compensating for.,B,official_winner,A couple visits the graveyard by the gate. A huge head of a statue is seen in the background.,Graveyards don't usually have large head statues in cementaries because of space issues.
1abb0e123b44b515c68a0fe738c712e2,"Oh dear, that's my wife! Act casual.",Just stay still. Lions don't hunt swans.,A,crowd_winner,Two giraffes are outside talking. Their necks are all tangled together.,Giraffes don't get tangled up like that.
c93e1ae9ef5ee09142e761f29bf20eff,"Stop saying, ""KAPOW!"" every time.",Would you like that gift-wrapped?,A,official_winner,A knight and an executioner are standing by a guillotine. There is a man waiting to be beheaded.,"Instead of a blade, it's a boxing glove."
b0bcd57caabe1d31fbe13bd0b4901400,I can't wait to see what he will drag in for the next office pot luck.,"Sir, you should probably assume your human form for the shareholders meeting.",B,official_winner,Two men carry a large snake into the work office. They are stopped by a man with a piece of paper in his hand.,Bringing snakes to work is dangerous.
decf48188b9518fdac72b5fc1c925cb7,I really thought he'd leave after the election.,"Why can't you just wear a button, like most people?",B,official_winner,There is a huge elephant in a living room. A man is reading the paper. A woman is talking to him.,There is a huge elephant in a family room.
c139918a15c15dcc090a190327fbe329,"People do respect you, regardless of your position.","Harry, the whole point of leaving England was to blend in.",B,crowd_winner,There is a man wearing a crown with a woman walking in a city. The crown is yellow and the cape is red.,There is a guy wearing a crown in a city.
bec9349956bcd766f40a2d298fbfef57,We save a bundle on suntan lotion.,That Dante guy didn't listen to us either...,A,official_winner,Everyone except one person is up to their neck in sand. They all look up at the man above ground as he looks down sadly at them.,It is weird to have so many people be buried up to their neck in sand.
498c727eef8a6ee571694644fe80d9a6,"Why yes, I always do dress to kill.","It's nice, but feels too last-decade.",A,crowd_winner,"A wolf is in a clothing shop. All the clothes are skins of other animals, and an attendant holds some of them while the wolf tries on a sheep's skin.","There is a wolf in a shop, and the clothes are skins of animals rather than regular clothes."
ed14f3870c64d7a7fd8305f70b431ff3,Finally—a faith-based initiative I can embrace.,You'll find the service ain't what it used to be.,A,official_winner,Two people walk into a church that has a bar in it. A couple of people are sitting at the bar while light shines through a window on one of the patrons.,"It is unusual for a church to host a bar. While churches do pass around wine, heavy drinking is frowned upon, let alone having a full scale bar built into the church."
2eb4f5661318c80775b7477f252e7cf2,"I'm sorry, I just assumed you'd want to go up.",Rents in this building are astronomical.,A,official_winner,Someone in a space suit is in the elevator with an elevator operator. The operator looks shocked at the person.,People do not wear space suits as everyday clothing.
dac25e4eeb13145b4ff420b6dfc19806,What other lies do you think we can get them to believe?,"Every time we attempt a recount, we fall asleep.",B,official_winner,A bunch of sheep are standing in a field. There are two wolves in suits nearby.,The animals are standing upright like humans.
6ce2fa924441688801ae75bac7609579,Would you feel more comfortable on the floor?,"It doesn't matter what anyone says, you do have appeal.",A,official_winner,A therapist woman is taking notes. A banana peel is sitting in the chair next to her.,Banana peels do not need therapy.
612ce703fba0595afcb27d4bb2a9211e,You and your surfaris.,How can you be bored again?,A,crowd_winner,A couple is in the car. A whale is in the backseat of the car.,A whale is in back of the car. The whale couldn't survive outside the water or fit in the car.
469be3a46bb34d352088e29593454bb3,Looks like another ye olde stimulus package.,The royal broker advised him to dump all his holdings.,A,official_winner,The king's men is dumping money to the people down below the castle. The people on the ground level are throwing their arms in the air to catch the money.,Kings are not known to be this generous throughout history.
b987dafb989d8f1df0fca73e7642d9d3,Shouldn't we tell him that place has cougars?,He got the man cave in the divorce.,B,crowd_winner,A caveman is sitting in the mouth of his cave. A couple more caveman are standing in a  hole in the ground outside.,People don't normally live in holes.
9f2d0fa8cc3f7972dfdf0f572e9faf5b,Let me guess? You're the bearer of bad news!,"Well, don't put it on the menu if you can't catch one.",B,official_winner,"A man is sitting at a table in a restaurant. He is reading a menu while a bear stands in front of him, dripping wet.",There is a bear inside a restaurant when he should be in the woods.
cc71e63f28c964530294cca8020a8b72,Are there two guys with a couch following me or am I imagining it?,I realized that I don't need therapy. I just need better feng shui.,A,official_winner,There are three moving service male employees in uniform and one woman in a living room. Two of the employees are moving a couch through the front door while the third is sitting in a recliner. The woman is facing him and is talking.,It is unusual for a mover to be resting in a recliner while is fellow employees continue working.
e40972bf0649d49dcfe9416e1c16a09a,He's an ex White House staffer that got his old job back.,Remember when I told you that the pizza here is famous?,B,official_winner,"People are having dinner at a restaurant. A bunch of people with cameras are behind the waiter, who is running into the room with a pizza.",There are people with cameras behind the waiter. It's unclear why they're there.
